time,BESS.terminal.V.re,case,UEvtPu
0.666,0.9999999999999941,0p55,0.55
0.667,0.9999999999999941,0p55,0.55
0.668,0.9999999999999941,0p55,0.55
0.669,0.9999999999999941,0p55,0.55
0.67,0.9999999999999941,0p55,0.55
0.671,0.9999999999999941,0p55,0.55
0.672,0.9999999999999941,0p55,0.55
0.673,0.9999999999999941,0p55,0.55
0.674,0.9999999999999941,0p55,0.55
0.675,0.9999999999999941,0p55,0.55
0.676,0.9999999999999941,0p55,0.55
0.677,0.9999999999999941,0p55,0.55
0.678,0.9999999999999941,0p55,0.55
0.679,0.9999999999999941,0p55,0.55
0.68,0.9999999999999941,0p55,0.55
0.681,0.9999999999999941,0p55,0.55
0.682,0.9999999999999941,0p55,0.55
0.683,0.9999999999999941,0p55,0.55
0.684,0.9999999999999941,0p55,0.55
0.685,0.9999999999999941,0p55,0.55
0.686,0.9999999999999941,0p55,0.55
0.687,0.9999999999999941,0p55,0.55
0.688,0.9999999999999941,0p55,0.55
0.689,0.9999999999999941,0p55,0.55
0.69,0.9999999999999941,0p55,0.55
0.691,0.9999999999999941,0p55,0.55
0.692,0.9999999999999941,0p55,0.55
0.693,0.9999999999999941,0p55,0.55
0.694,0.9999999999999941,0p55,0.55
0.695,0.9999999999999941,0p55,0.55
0.696,0.9999999999999941,0p55,0.55
0.697,0.9999999999999941,0p55,0.55
0.698,0.9999999999999941,0p55,0.55
0.699,0.9999999999999941,0p55,0.55
0.7,0.9999999999999941,0p55,0.55
0.701,0.9999999999999941,0p55,0.55
0.702,0.9999999999999941,0p55,0.55
0.703,0.9999999999999941,0p55,0.55
0.704,0.9999999999999941,0p55,0.55
0.705,0.9999999999999941,0p55,0.55
0.706,0.9999999999999941,0p55,0.55
0.707,0.9999999999999941,0p55,0.55
0.708,0.9999999999999941,0p55,0.55
0.709,0.9999999999999941,0p55,0.55
0.71,0.9999999999999941,0p55,0.55
0.711,0.9999999999999941,0p55,0.55
0.712,0.9999999999999941,0p55,0.55
0.713,0.9999999999999941,0p55,0.55
0.714,0.9999999999999941,0p55,0.55
0.715,0.9999999999999941,0p55,0.55
0.716,0.9999999999999941,0p55,0.55
0.717,0.9999999999999941,0p55,0.55
0.718,0.9999999999999941,0p55,0.55
0.719,0.9999999999999941,0p55,0.55
0.72,0.9999999999999941,0p55,0.55
0.721,0.9999999999999941,0p55,0.55
0.722,0.9999999999999941,0p55,0.55
0.723,0.9999999999999941,0p55,0.55
0.724,0.9999999999999941,0p55,0.55
0.725,0.9999999999999941,0p55,0.55
0.726,0.9999999999999941,0p55,0.55
0.727,0.9999999999999941,0p55,0.55
0.728,0.9999999999999941,0p55,0.55
0.729,0.9999999999999941,0p55,0.55
0.73,0.9999999999999941,0p55,0.55
0.731,0.9999999999999941,0p55,0.55
0.732,0.9999999999999941,0p55,0.55
0.733,0.9999999999999941,0p55,0.55
0.734,0.9999999999999941,0p55,0.55
0.735,0.9999999999999941,0p55,0.55
0.736,0.9999999999999941,0p55,0.55
0.737,0.9999999999999941,0p55,0.55
0.738,0.9999999999999941,0p55,0.55
0.739,0.9999999999999941,0p55,0.55
0.74,0.9999999999999941,0p55,0.55
0.741,0.9999999999999941,0p55,0.55
0.742,0.9999999999999941,0p55,0.55
0.743,0.9999999999999941,0p55,0.55
0.744,0.9999999999999941,0p55,0.55
0.745,0.9999999999999941,0p55,0.55
0.746,0.9999999999999941,0p55,0.55
0.747,0.9999999999999941,0p55,0.55
0.748,0.9999999999999941,0p55,0.55
0.749,0.9999999999999941,0p55,0.55
0.75,0.9999999999999941,0p55,0.55
0.751,0.9999999999999941,0p55,0.55
0.752,0.9999999999999941,0p55,0.55
0.753,0.9999999999999941,0p55,0.55
0.754,0.9999999999999941,0p55,0.55
0.755,0.9999999999999941,0p55,0.55
0.756,0.9999999999999941,0p55,0.55
0.757,0.9999999999999941,0p55,0.55
0.758,0.9999999999999941,0p55,0.55
0.759,0.9999999999999941,0p55,0.55
0.76,0.9999999999999941,0p55,0.55
0.761,0.9999999999999941,0p55,0.55
0.762,0.9999999999999941,0p55,0.55
0.763,0.9999999999999941,0p55,0.55
0.764,0.9999999999999941,0p55,0.55
0.765,0.9999999999999941,0p55,0.55
0.766,0.9999999999999941,0p55,0.55
0.767,0.9999999999999941,0p55,0.55
0.768,0.9999999999999941,0p55,0.55
0.769,0.9999999999999941,0p55,0.55
0.77,0.9999999999999941,0p55,0.55
0.771,0.9999999999999941,0p55,0.55
0.772,0.9999999999999941,0p55,0.55
0.773,0.9999999999999941,0p55,0.55
0.774,0.9999999999999941,0p55,0.55
0.775,0.9999999999999941,0p55,0.55
0.776,0.9999999999999941,0p55,0.55
0.777,0.9999999999999941,0p55,0.55
0.778,0.9999999999999941,0p55,0.55
0.779,0.9999999999999941,0p55,0.55
0.78,0.9999999999999941,0p55,0.55
0.781,0.9999999999999941,0p55,0.55
0.782,0.9999999999999941,0p55,0.55
0.783,0.9999999999999941,0p55,0.55
0.784,0.9999999999999941,0p55,0.55
0.785,0.9999999999999941,0p55,0.55
0.786,0.9999999999999941,0p55,0.55
0.787,0.9999999999999941,0p55,0.55
0.788,0.9999999999999941,0p55,0.55
0.789,0.9999999999999941,0p55,0.55
0.79,0.9999999999999941,0p55,0.55
0.791,0.9999999999999941,0p55,0.55
0.792,0.9999999999999941,0p55,0.55
0.793,0.9999999999999941,0p55,0.55
0.794,0.9999999999999941,0p55,0.55
0.795,0.9999999999999941,0p55,0.55
0.796,0.9999999999999941,0p55,0.55
0.797,0.9999999999999941,0p55,0.55
0.798,0.9999999999999941,0p55,0.55
0.799,0.9999999999999941,0p55,0.55
0.8,0.9999999999999941,0p55,0.55
0.801,0.9999999999999941,0p55,0.55
0.802,0.9999999999999941,0p55,0.55
0.803,0.9999999999999941,0p55,0.55
0.804,0.9999999999999941,0p55,0.55
0.805,0.9999999999999941,0p55,0.55
0.806,0.9999999999999941,0p55,0.55
0.807,0.9999999999999941,0p55,0.55
0.808,0.9999999999999941,0p55,0.55
0.809,0.9999999999999941,0p55,0.55
0.81,0.9999999999999941,0p55,0.55
0.811,0.9999999999999941,0p55,0.55
0.812,0.9999999999999941,0p55,0.55
0.813,0.9999999999999941,0p55,0.55
0.814,0.9999999999999941,0p55,0.55
0.815,0.9999999999999941,0p55,0.55
0.816,0.9999999999999941,0p55,0.55
0.817,0.9999999999999941,0p55,0.55
0.818,0.9999999999999941,0p55,0.55
0.819,0.9999999999999941,0p55,0.55
0.82,0.9999999999999941,0p55,0.55
0.821,0.9999999999999941,0p55,0.55
0.822,0.9999999999999941,0p55,0.55
0.823,0.9999999999999941,0p55,0.55
0.824,0.9999999999999941,0p55,0.55
0.825,0.9999999999999941,0p55,0.55
0.826,0.9999999999999941,0p55,0.55
0.827,0.9999999999999941,0p55,0.55
0.828,0.9999999999999941,0p55,0.55
0.829,0.9999999999999941,0p55,0.55
0.83,0.9999999999999941,0p55,0.55
0.831,0.9999999999999941,0p55,0.55
0.832,0.9999999999999941,0p55,0.55
0.833,0.9999999999999941,0p55,0.55
0.834,0.9999999999999941,0p55,0.55
0.835,0.9999999999999941,0p55,0.55
0.836,0.9999999999999941,0p55,0.55
0.837,0.9999999999999941,0p55,0.55
0.838,0.9999999999999941,0p55,0.55
0.839,0.9999999999999941,0p55,0.55
0.84,0.9999999999999941,0p55,0.55
0.841,0.9999999999999941,0p55,0.55
0.842,0.9999999999999941,0p55,0.55
0.843,0.9999999999999941,0p55,0.55
0.844,0.9999999999999941,0p55,0.55
0.845,0.9999999999999941,0p55,0.55
0.846,0.9999999999999941,0p55,0.55
0.847,0.9999999999999941,0p55,0.55
0.848,0.9999999999999941,0p55,0.55
0.849,0.9999999999999941,0p55,0.55
0.85,0.9999999999999941,0p55,0.55
0.851,0.9999999999999941,0p55,0.55
0.852,0.9999999999999941,0p55,0.55
0.853,0.9999999999999941,0p55,0.55
0.854,0.9999999999999941,0p55,0.55
0.855,0.9999999999999941,0p55,0.55
0.856,0.9999999999999941,0p55,0.55
0.857,0.9999999999999941,0p55,0.55
0.858,0.9999999999999941,0p55,0.55
0.859,0.9999999999999941,0p55,0.55
0.86,0.9999999999999941,0p55,0.55
0.861,0.9999999999999941,0p55,0.55
0.862,0.9999999999999941,0p55,0.55
0.863,0.9999999999999941,0p55,0.55
0.864,0.9999999999999941,0p55,0.55
0.865,0.9999999999999941,0p55,0.55
0.866,0.9999999999999941,0p55,0.55
0.867,0.9999999999999941,0p55,0.55
0.868,0.9999999999999941,0p55,0.55
0.869,0.9999999999999941,0p55,0.55
0.87,0.9999999999999941,0p55,0.55
0.871,0.9999999999999941,0p55,0.55
0.872,0.9999999999999941,0p55,0.55
0.873,0.9999999999999941,0p55,0.55
0.874,0.9999999999999941,0p55,0.55
0.875,0.9999999999999941,0p55,0.55
0.876,0.9999999999999941,0p55,0.55
0.877,0.9999999999999941,0p55,0.55
0.878,0.9999999999999941,0p55,0.55
0.879,0.9999999999999941,0p55,0.55
0.88,0.9999999999999941,0p55,0.55
0.881,0.9999999999999941,0p55,0.55
0.882,0.9999999999999941,0p55,0.55
0.883,0.9999999999999941,0p55,0.55
0.884,0.9999999999999941,0p55,0.55
0.885,0.9999999999999941,0p55,0.55
0.886,0.9999999999999941,0p55,0.55
0.887,0.9999999999999941,0p55,0.55
0.888,0.9999999999999941,0p55,0.55
0.889,0.9999999999999941,0p55,0.55
0.89,0.9999999999999941,0p55,0.55
0.891,0.9999999999999941,0p55,0.55
0.892,0.9999999999999941,0p55,0.55
0.893,0.9999999999999941,0p55,0.55
0.894,0.9999999999999941,0p55,0.55
0.895,0.9999999999999941,0p55,0.55
0.896,0.9999999999999941,0p55,0.55
0.897,0.9999999999999941,0p55,0.55
0.898,0.9999999999999941,0p55,0.55
0.899,0.9999999999999941,0p55,0.55
0.9,0.9999999999999941,0p55,0.55
0.901,0.9999999999999941,0p55,0.55
0.902,0.9999999999999941,0p55,0.55
0.903,0.9999999999999941,0p55,0.55
0.904,0.9999999999999941,0p55,0.55
0.905,0.9999999999999941,0p55,0.55
0.906,0.9999999999999941,0p55,0.55
0.907,0.9999999999999941,0p55,0.55
0.908,0.9999999999999941,0p55,0.55
0.909,0.9999999999999941,0p55,0.55
0.91,0.9999999999999941,0p55,0.55
0.911,0.9999999999999941,0p55,0.55
0.912,0.9999999999999941,0p55,0.55
0.913,0.9999999999999941,0p55,0.55
0.914,0.9999999999999941,0p55,0.55
0.915,0.9999999999999941,0p55,0.55
0.916,0.9999999999999941,0p55,0.55
0.917,0.9999999999999941,0p55,0.55
0.918,0.9999999999999941,0p55,0.55
0.919,0.9999999999999941,0p55,0.55
0.92,0.9999999999999941,0p55,0.55
0.921,0.9999999999999941,0p55,0.55
0.922,0.9999999999999941,0p55,0.55
0.923,0.9999999999999941,0p55,0.55
0.924,0.9999999999999941,0p55,0.55
0.925,0.9999999999999941,0p55,0.55
0.926,0.9999999999999941,0p55,0.55
0.927,0.9999999999999941,0p55,0.55
0.928,0.9999999999999941,0p55,0.55
0.929,0.9999999999999941,0p55,0.55
0.93,0.9999999999999941,0p55,0.55
0.931,0.9999999999999941,0p55,0.55
0.932,0.9999999999999941,0p55,0.55
0.933,0.9999999999999941,0p55,0.55
0.934,0.9999999999999941,0p55,0.55
0.935,0.9999999999999941,0p55,0.55
0.936,0.9999999999999941,0p55,0.55
0.937,0.9999999999999941,0p55,0.55
0.938,0.9999999999999941,0p55,0.55
0.939,0.9999999999999941,0p55,0.55
0.94,0.9999999999999941,0p55,0.55
0.941,0.9999999999999941,0p55,0.55
0.942,0.9999999999999941,0p55,0.55
0.943,0.9999999999999941,0p55,0.55
0.944,0.9999999999999941,0p55,0.55
0.945,0.9999999999999941,0p55,0.55
0.946,0.9999999999999941,0p55,0.55
0.947,0.9999999999999941,0p55,0.55
0.948,0.9999999999999941,0p55,0.55
0.949,0.9999999999999941,0p55,0.55
0.95,0.9999999999999941,0p55,0.55
0.951,0.9999999999999941,0p55,0.55
0.952,0.9999999999999941,0p55,0.55
0.953,0.9999999999999941,0p55,0.55
0.954,0.9999999999999941,0p55,0.55
0.955,0.9999999999999941,0p55,0.55
0.956,0.9999999999999941,0p55,0.55
0.957,0.9999999999999941,0p55,0.55
0.958,0.9999999999999941,0p55,0.55
0.959,0.9999999999999941,0p55,0.55
0.96,0.9999999999999941,0p55,0.55
0.961,0.9999999999999941,0p55,0.55
0.962,0.9999999999999941,0p55,0.55
0.963,0.9999999999999941,0p55,0.55
0.964,0.9999999999999941,0p55,0.55
0.965,0.9999999999999941,0p55,0.55
0.966,0.9999999999999941,0p55,0.55
0.967,0.9999999999999941,0p55,0.55
0.968,0.9999999999999941,0p55,0.55
0.969,0.9999999999999941,0p55,0.55
0.97,0.9999999999999941,0p55,0.55
0.971,0.9999999999999941,0p55,0.55
0.972,0.9999999999999941,0p55,0.55
0.973,0.9999999999999941,0p55,0.55
0.974,0.9999999999999941,0p55,0.55
0.975,0.9999999999999941,0p55,0.55
0.976,0.9999999999999941,0p55,0.55
0.977,0.9999999999999941,0p55,0.55
0.978,0.9999999999999941,0p55,0.55
0.979,0.9999999999999941,0p55,0.55
0.98,0.9999999999999941,0p55,0.55
0.981,0.9999999999999941,0p55,0.55
0.982,0.9999999999999941,0p55,0.55
0.983,0.9999999999999941,0p55,0.55
0.984,0.9999999999999941,0p55,0.55
0.985,0.9999999999999941,0p55,0.55
0.986,0.9999999999999941,0p55,0.55
0.987,0.9999999999999941,0p55,0.55
0.988,0.9999999999999941,0p55,0.55
0.989,0.9999999999999941,0p55,0.55
0.99,0.9999999999999941,0p55,0.55
0.991,0.9999999999999941,0p55,0.55
0.992,0.9999999999999941,0p55,0.55
0.993,0.9999999999999941,0p55,0.55
0.994,0.9999999999999941,0p55,0.55
0.995,0.9999999999999941,0p55,0.55
0.996,0.9999999999999941,0p55,0.55
0.997,0.9999999999999941,0p55,0.55
0.998,0.9999999999999941,0p55,0.55
0.999,0.9999999999999941,0p55,0.55
1.0,0.9999999999999941,0p55,0.55
1.000000002000481,0.9999999999999941,0p55,0.55
1.000000002000481,0.5499999999999942,0p55,0.55
1.001,0.5499999999999928,0p55,0.55
1.002,0.5500000014178766,0p55,0.55
1.003,0.5500000061489972,0p55,0.55
1.004,0.5500000111091414,0p55,0.55
1.005,0.5500000157859046,0p55,0.55
1.006,0.5500000201954958,0p55,0.55
1.007,0.550000024353286,0p55,0.55
1.008,0.5500000282737147,0p55,0.55
1.009,0.5500000319701739,0p55,0.55
1.01,0.5500000354554514,0p55,0.55
1.011,0.550000038741611,0p55,0.55
1.012,0.5500000418400266,0p55,0.55
1.013,0.550000044761439,0p55,0.55
1.014,0.5500000475163335,0p55,0.55
1.015,0.5500000501139256,0p55,0.55
1.016,0.5500000525630765,0p55,0.55
1.017,0.5500000548722571,0p55,0.55
1.018,0.5500000570495408,0p55,0.55
1.019,0.5500000591023959,0p55,0.55
1.02,0.5500000610379244,0p55,0.55
1.021,0.5500000628628411,0p55,0.55
1.022,0.5500000645835164,0p55,0.55
1.023,0.5500000662058571,0p55,0.55
1.024,0.5500000677360044,0p55,0.55
1.025,0.5500000691788743,0p55,0.55
1.026,0.5500000705394902,0p55,0.55
1.027,0.5500000718222845,0p55,0.55
1.028,0.5500000730316535,0p55,0.55
1.029,0.5500000741719625,0p55,0.55
1.03,0.5500000752471217,0p55,0.55
1.031,0.5500000762607543,0p55,0.55
1.032,0.5500000772163549,0p55,0.55
1.033,0.5500000781173975,0p55,0.55
1.034,0.5500000789669489,0p55,0.55
1.035,0.5500000797678829,0p55,0.55
1.036,0.550000080522961,0p55,0.55
1.037,0.5500000812349403,0p55,0.55
1.038,0.5500000819062244,0p55,0.55
1.039,0.5500000825390917,0p55,0.55
1.04,0.5500000831357248,0p55,0.55
1.041,0.5500000836984006,0p55,0.55
1.042,0.5500000842296572,0p55,0.55
1.043,0.5500000847305591,0p55,0.55
1.044,0.5500000852024418,0p55,0.55
1.045,0.550000085647834,0p55,0.55
1.046,0.5500000860676655,0p55,0.55
1.047,0.5500000864632695,0p55,0.55
1.048,0.5500000868363681,0p55,0.55
1.049,0.5500000871881907,0p55,0.55
1.05,0.5500000875196671,0p55,0.55
1.051,0.5500000878321263,0p55,0.55
1.052,0.5500000881269457,0p55,0.55
1.053,0.5500000884046824,0p55,0.55
1.054,0.5500000886664193,0p55,0.55
1.055,0.5500000889133893,0p55,0.55
1.056,0.5500000891461039,0p55,0.55
1.057,0.55000008936539,0p55,0.55
1.058,0.5500000895722305,0p55,0.55
1.059,0.550000089767227,0p55,0.55
1.06,0.5500000899509526,0p55,0.55
1.061,0.5500000901241733,0p55,0.55
1.062,0.5500000902875704,0p55,0.55
1.063,0.5500000904415064,0p55,0.55
1.064,0.5500000905865804,0p55,0.55
1.065,0.550000090723486,0p55,0.55
1.066,0.5500000908524665,0p55,0.55
1.067,0.5500000909740096,0p55,0.55
1.068,0.5500000910886724,0p55,0.55
1.069,0.5500000911967466,0p55,0.55
1.07,0.5500000912985784,0p55,0.55
1.071,0.5500000913946065,0p55,0.55
1.072,0.5500000914851658,0p55,0.55
1.073,0.5500000915704853,0p55,0.55
1.074,0.550000091650902,0p55,0.55
1.075,0.5500000917267878,0p55,0.55
1.076,0.5500000917984068,0p55,0.55
1.077,0.5500000918661779,0p55,0.55
1.078,0.5500000919299629,0p55,0.55
1.079,0.5500000919902012,0p55,0.55
1.08,0.5500000920469771,0p55,0.55
1.081,0.5500000921001992,0p55,0.55
1.082,0.5500000921507656,0p55,0.55
1.083,0.5500000921982603,0p55,0.55
1.084,0.5500000922430032,0p55,0.55
1.085,0.5500000922853029,0p55,0.55
1.086,0.5500000923249444,0p55,0.55
1.087,0.550000092362527,0p55,0.55
1.088,0.5500000923978638,0p55,0.55
1.089,0.5500000924310722,0p55,0.55
1.09,0.5500000924625253,0p55,0.55
1.091,0.5500000924920169,0p55,0.55
1.092,0.5500000925198928,0p55,0.55
1.093,0.5500000925461679,0p55,0.55
1.094,0.5500000925708127,0p55,0.55
1.095,0.550000092594189,0p55,0.55
1.096,0.5500000926161216,0p55,0.55
1.097,0.5500000926367977,0p55,0.55
1.098,0.5500000926563297,0p55,0.55
1.099,0.5500000926746232,0p55,0.55
1.1,0.5500000926919913,0p55,0.55
1.101,0.5500000927082995,0p55,0.55
1.102,0.5500000927236378,0p55,0.55
1.103,0.550000092738155,0p55,0.55
1.104,0.5500000927517614,0p55,0.55
1.105,0.5500000927646389,0p55,0.55
1.106,0.5500000927767634,0p55,0.55
1.107,0.5500000927881441,0p55,0.55
1.108,0.5500000927989327,0p55,0.55
1.109,0.5500000928090516,0p55,0.55
1.11,0.5500000928186015,0p55,0.55
1.111,0.5500000928276145,0p55,0.55
1.112,0.5500000928360606,0p55,0.55
1.113,0.5500000928440771,0p55,0.55
1.114,0.5500000928516015,0p55,0.55
1.115,0.5500000928586853,0p55,0.55
1.116,0.5500000928653844,0p55,0.55
1.117,0.5500000928716614,0p55,0.55
1.118,0.55000009287761,0p55,0.55
1.119,0.5500000928832043,0p55,0.55
1.12,0.5500000928884736,0p55,0.55
1.121,0.5500000928935169,0p55,0.55
1.122,0.5500000928982806,0p55,0.55
1.123,0.5500000929027643,0p55,0.55
1.124,0.5500000929069683,0p55,0.55
1.125,0.5500000929109089,0p55,0.55
1.126,0.550000092914694,0p55,0.55
1.127,0.5500000929182429,0p55,0.55
1.128,0.5500000929215556,0p55,0.55
1.129,0.550000092924632,0p55,0.55
1.13,0.5500000929275478,0p55,0.55
1.131,0.5500000929303509,0p55,0.55
1.132,0.5500000929329779,0p55,0.55
1.133,0.5500000929354287,0p55,0.55
1.134,0.5500000929377034,0p55,0.55
1.135,0.5500000929398953,0p55,0.55
1.136,0.5500000929419667,0p55,0.55
1.137,0.5500000929439026,0p55,0.55
1.138,0.5500000929457031,0p55,0.55
1.139,0.5500000929473825,0p55,0.55
1.14,0.5500000929490108,0p55,0.55
1.141,0.5500000929505361,0p55,0.55
1.142,0.5500000929519588,0p55,0.55
1.143,0.5500000929532789,0p55,0.55
1.144,0.5500000929545307,0p55,0.55
1.145,0.5500000929557295,0p55,0.55
1.146,0.5500000929568507,0p55,0.55
1.147,0.5500000929578944,0p55,0.55
1.148,0.5500000929588604,0p55,0.55
1.149,0.5500000929597952,0p55,0.55
1.15,0.5500000929606768,0p55,0.55
1.151,0.5500000929614998,0p55,0.55
1.152,0.5500000929622643,0p55,0.55
1.153,0.5500000929629782,0p55,0.55
1.154,0.5500000929636699,0p55,0.55
1.155,0.5500000929643175,0p55,0.55
1.156,0.5500000929649211,0p55,0.55
1.157,0.5500000929654806,0p55,0.55
1.158,0.5500000929660124,0p55,0.55
1.159,0.5500000929665209,0p55,0.55
1.16,0.5500000929669963,0p55,0.55
1.161,0.5500000929674385,0p55,0.55
1.162,0.5500000929678476,0p55,0.55
1.163,0.5500000929682445,0p55,0.55
1.164,0.5500000929686182,0p55,0.55
1.165,0.5500000929689668,0p55,0.55
1.166,0.5500000929692905,0p55,0.55
1.167,0.5500000929695954,0p55,0.55
1.168,0.550000092969898,0p55,0.55
1.169,0.550000092970185,0p55,0.55
1.17,0.5500000929704564,0p55,0.55
1.171,0.5500000929707121,0p55,0.55
1.172,0.5500000929709521,0p55,0.55
1.173,0.5500000929711767,0p55,0.55
1.174,0.5500000929713854,0p55,0.55
1.175,0.5500000929715786,0p55,0.55
1.176,0.5500000929717562,0p55,0.55
1.177,0.5500000929719392,0p55,0.55
1.178,0.5500000929721118,0p55,0.55
1.179,0.550000092972273,0p55,0.55
1.18,0.5500000929724229,0p55,0.55
1.181,0.5500000929725615,0p55,0.55
1.182,0.5500000929726887,0p55,0.55
1.183,0.5500000929728046,0p55,0.55
1.184,0.5500000929729091,0p55,0.55
1.185,0.5500000929730023,0p55,0.55
1.186,0.5500000929730993,0p55,0.55
1.187,0.5500000929731969,0p55,0.55
1.188,0.5500000929732877,0p55,0.55
1.189,0.5500000929733719,0p55,0.55
1.19,0.5500000929734493,0p55,0.55
1.191,0.5500000929735201,0p55,0.55
1.192,0.5500000929735842,0p55,0.55
1.193,0.5500000929736417,0p55,0.55
1.194,0.5500000929736923,0p55,0.55
1.195,0.5500000929737413,0p55,0.55
1.196,0.5500000929737948,0p55,0.55
1.197,0.5500000929738444,0p55,0.55
1.198,0.5500000929738903,0p55,0.55
1.199,0.5500000929739325,0p55,0.55
1.2,0.5500000929739709,0p55,0.55
1.201,0.5500000929740054,0p55,0.55
1.202,0.5500000929740363,0p55,0.55
1.203,0.5500000929740634,0p55,0.55
1.204,0.550000092974087,0p55,0.55
1.205,0.5500000929741156,0p55,0.55
1.206,0.550000092974142,0p55,0.55
1.207,0.5500000929741664,0p55,0.55
1.208,0.5500000929741887,0p55,0.55
1.209,0.550000092974209,0p55,0.55
1.21,0.5500000929742274,0p55,0.55
1.211,0.5500000929742435,0p55,0.55
1.212,0.5500000929742577,0p55,0.55
1.213,0.5500000929742698,0p55,0.55
1.214,0.5500000929742835,0p55,0.55
1.215,0.5500000929742973,0p55,0.55
1.216,0.55000009297431,0p55,0.55
1.217,0.5500000929743215,0p55,0.55
1.218,0.550000092974332,0p55,0.55
1.219,0.5500000929743415,0p55,0.55
1.22,0.5500000929743498,0p55,0.55
1.221,0.5500000929743571,0p55,0.55
1.222,0.5500000929743633,0p55,0.55
1.223,0.5500000929743695,0p55,0.55
1.224,0.5500000929743765,0p55,0.55
1.225,0.5500000929743829,0p55,0.55
1.226,0.5500000929743888,0p55,0.55
1.227,0.5500000929743941,0p55,0.55
1.228,0.5500000929743989,0p55,0.55
1.229,0.5500000929744031,0p55,0.55
1.23,0.5500000929744068,0p55,0.55
1.231,0.5500000929744099,0p55,0.55
1.232,0.5500000929744125,0p55,0.55
1.233,0.550000092974416,0p55,0.55
1.234,0.5500000929744192,0p55,0.55
1.235,0.5500000929744221,0p55,0.55
1.236,0.5500000929744248,0p55,0.55
1.237,0.5500000929744271,0p55,0.55
1.238,0.5500000929744292,0p55,0.55
1.239,0.5500000929744309,0p55,0.55
1.24,0.5500000929744324,0p55,0.55
1.241,0.5500000929744336,0p55,0.55
1.242,0.5500000929744352,0p55,0.55
1.243,0.5500000929744367,0p55,0.55
1.244,0.5500000929744381,0p55,0.55
1.245,0.5500000929744394,0p55,0.55
1.246,0.5500000929744405,0p55,0.55
1.247,0.5500000929744415,0p55,0.55
1.248,0.5500000929744423,0p55,0.55
1.249,0.5500000929744431,0p55,0.55
1.25,0.5500000929744436,0p55,0.55
1.251,0.5500000929744442,0p55,0.55
1.252,0.5500000929744447,0p55,0.55
1.253,0.5500000929744453,0p55,0.55
1.254,0.5500000929744456,0p55,0.55
1.255,0.550000092974446,0p55,0.55
1.256,0.5500000929744463,0p55,0.55
1.257,0.5500000929744466,0p55,0.55
1.258,0.5500000929744469,0p55,0.55
1.259,0.5500000929744471,0p55,0.55
1.26,0.5500000929744473,0p55,0.55
1.261,0.5500000929744475,0p55,0.55
1.262,0.5500000929744477,0p55,0.55
1.263,0.550000092974448,0p55,0.55
1.264,0.5500000929744481,0p55,0.55
1.265,0.5500000929744483,0p55,0.55
1.266,0.5500000929744484,0p55,0.55
1.267,0.5500000929744485,0p55,0.55
1.268,0.5500000929744486,0p55,0.55
1.269,0.5500000929744489,0p55,0.55
1.27,0.5500000929744489,0p55,0.55
1.271,0.550000092974449,0p55,0.55
1.272,0.5500000929744491,0p55,0.55
1.273,0.5500000929744492,0p55,0.55
1.274,0.5500000929744493,0p55,0.55
1.275,0.5500000929744493,0p55,0.55
1.276,0.5500000929744494,0p55,0.55
1.277,0.5500000929744494,0p55,0.55
1.278,0.5500000929744494,0p55,0.55
1.279,0.5500000929744495,0p55,0.55
1.28,0.5500000929744495,0p55,0.55
1.281,0.5500000929744496,0p55,0.55
1.282,0.5500000929744496,0p55,0.55
1.283,0.5500000929744497,0p55,0.55
1.284,0.5500000929744497,0p55,0.55
1.285,0.5500000929744497,0p55,0.55
1.286,0.5500000929744499,0p55,0.55
1.287,0.5500000929744499,0p55,0.55
1.288,0.5500000929744499,0p55,0.55
1.289,0.5500000929744499,0p55,0.55
1.29,0.5500000929744499,0p55,0.55
1.291,0.5500000929744499,0p55,0.55
1.292,0.55000009297445,0p55,0.55
1.293,0.55000009297445,0p55,0.55
1.294,0.55000009297445,0p55,0.55
1.295,0.55000009297445,0p55,0.55
1.296,0.55000009297445,0p55,0.55
1.297,0.55000009297445,0p55,0.55
1.298,0.55000009297445,0p55,0.55
1.299,0.55000009297445,0p55,0.55
1.3,0.55000009297445,0p55,0.55
1.301,0.5500000929744499,0p55,0.55
1.302,0.5500000929744499,0p55,0.55
1.303,0.5500000929744499,0p55,0.55
1.304,0.5500000929744499,0p55,0.55
1.305,0.5500000929744499,0p55,0.55
1.306,0.5500000929744499,0p55,0.55
1.307,0.5500000929744499,0p55,0.55
1.308,0.5500000929744499,0p55,0.55
1.309,0.5500000929744499,0p55,0.55
1.31,0.5500000929744499,0p55,0.55
1.311,0.5500000929744499,0p55,0.55
1.312,0.5500000929744499,0p55,0.55
1.313,0.5500000929744499,0p55,0.55
1.314,0.5500000929744499,0p55,0.55
1.315,0.5500000929744499,0p55,0.55
1.316,0.5500000929744499,0p55,0.55
1.317,0.5500000929744499,0p55,0.55
1.318,0.5500000929744499,0p55,0.55
1.319,0.5500000929744499,0p55,0.55
1.32,0.5500000929744499,0p55,0.55
1.321,0.5500000929744497,0p55,0.55
1.322,0.5500000929744497,0p55,0.55
1.323,0.5500000929744497,0p55,0.55
1.324,0.5500000929744497,0p55,0.55
1.325,0.5500000929744497,0p55,0.55
1.326,0.5500000929744496,0p55,0.55
1.327,0.5500000929744496,0p55,0.55
1.328,0.5500000929744496,0p55,0.55
1.329,0.5500000929744496,0p55,0.55
